nohup: ignoring input
/home/LXT/.conda/envs/dinov3-sam/lib/python3.10/runpy.py:126: RuntimeWarning: 'dinosam.train.trainer' found in sys.modules after import of package 'dinosam.train', but prior to execution of 'dinosam.train.trainer'; this may result in unpredictable behaviour
  warn(RuntimeWarning(msg))
Initialized depth branch from SAM inner weights (depth_prediction_head random)
Train samples: 2145  Val samples: 543

============================================================
PHASE 1: Mask-only training (dice + iou loss)
============================================================
Phase 1: Total params: 97,379,069  Trainable: 4,064,560

=== Phase1 Epoch 0/49 ===
  Epoch 17 [400/537] loss=0.1110 mask=0.0885 iou=0.0226
  Epoch 17 [410/537] loss=0.1108 mask=0.0883 iou=0.0226
  Epoch 17 [420/537] loss=0.1105 mask=0.0880 iou=0.0225
  Epoch 17 [430/537] loss=0.1094 mask=0.0873 iou=0.0222
  Epoch 17 [440/537] loss=0.1093 mask=0.0871 iou=0.0222
  Epoch 17 [450/537] loss=0.1092 mask=0.0870 iou=0.0222
  Epoch 17 [460/537] loss=0.1102 mask=0.0878 iou=0.0224
  Epoch 17 [470/537] loss=0.1122 mask=0.0891 iou=0.0230
  Epoch 17 [480/537] loss=0.1119 mask=0.0891 iou=0.0228
  Epoch 17 [490/537] loss=0.1107 mask=0.0882 iou=0.0225
  Epoch 17 [500/537] loss=0.1107 mask=0.0884 iou=0.0223
  Epoch 17 [510/537] loss=0.1097 mask=0.0876 iou=0.0221
  Epoch 17 [520/537] loss=0.1094 mask=0.0874 iou=0.0220
  Epoch 17 [530/537] loss=0.1091 mask=0.0871 iou=0.0220
  Train: loss=0.1105 mask=0.0886 iou=0.0219 time=287.3s
  Val epoch 17: loss=0.1723

=== Phase1 Epoch 18/49 ===
  Epoch 18 [10/537] loss=0.0841 mask=0.0711 iou=0.0129
  Epoch 18 [20/537] loss=0.1026 mask=0.0798 iou=0.0228
  Epoch 18 [30/537] loss=0.1009 mask=0.0804 iou=0.0204
  Epoch 18 [40/537] loss=0.0998 mask=0.0817 iou=0.0181
  Epoch 18 [50/537] loss=0.0977 mask=0.0800 iou=0.0177
  Epoch 18 [60/537] loss=0.1036 mask=0.0833 iou=0.0203
  Epoch 18 [70/537] loss=0.1023 mask=0.0819 iou=0.0205
  Epoch 18 [80/537] loss=0.1025 mask=0.0811 iou=0.0214
  Epoch 18 [90/537] loss=0.0989 mask=0.0791 iou=0.0198
  Epoch 18 [100/537] loss=0.1002 mask=0.0805 iou=0.0196
  Epoch 18 [110/537] loss=0.1028 mask=0.0819 iou=0.0210
  Epoch 18 [120/537] loss=0.1023 mask=0.0813 iou=0.0210
  Epoch 18 [130/537] loss=0.1030 mask=0.0818 iou=0.0212
  Epoch 18 [140/537] loss=0.1016 mask=0.0808 iou=0.0208
  Epoch 18 [150/537] loss=0.1059 mask=0.0838 iou=0.0221
  Epoch 18 [160/537] loss=0.1058 mask=0.0842 iou=0.0216
  Epoch 18 [170/537] loss=0.1091 mask=0.0868 iou=0.0224
  Epoch 18 [180/537] loss=0.1105 mask=0.0880 iou=0.0225
  Epoch 18 [190/537] loss=0.1097 mask=0.0872 iou=0.0225
  Epoch 18 [200/537] loss=0.1079 mask=0.0861 iou=0.0218
  Epoch 18 [210/537] loss=0.1111 mask=0.0882 iou=0.0229
  Epoch 18 [220/537] loss=0.1104 mask=0.0880 iou=0.0224
  Epoch 18 [230/537] loss=0.1094 mask=0.0871 iou=0.0223
  Epoch 18 [240/537] loss=0.1076 mask=0.0859 iou=0.0217
  Epoch 18 [250/537] loss=0.1098 mask=0.0872 iou=0.0226
  Epoch 18 [260/537] loss=0.1105 mask=0.0876 iou=0.0229
  Epoch 18 [270/537] loss=0.1091 mask=0.0867 iou=0.0224
  Epoch 18 [280/537] loss=0.1116 mask=0.0886 iou=0.0230
  Epoch 18 [290/537] loss=0.1120 mask=0.0891 iou=0.0229
  Epoch 18 [300/537] loss=0.1119 mask=0.0889 iou=0.0230
  Epoch 18 [310/537] loss=0.1106 mask=0.0882 iou=0.0225
  Epoch 18 [320/537] loss=0.1107 mask=0.0885 iou=0.0222
  Epoch 18 [330/537] loss=0.1104 mask=0.0881 iou=0.0223
  Epoch 18 [340/537] loss=0.1120 mask=0.0889 iou=0.0231
  Epoch 18 [350/537] loss=0.1103 mask=0.0877 iou=0.0226
  Epoch 18 [360/537] loss=0.1093 mask=0.0869 iou=0.0224
  Epoch 18 [370/537] loss=0.1082 mask=0.0862 iou=0.0220
  Epoch 18 [380/537] loss=0.1079 mask=0.0861 iou=0.0218
  Epoch 18 [390/537] loss=0.1078 mask=0.0859 iou=0.0219
  Epoch 18 [400/537] loss=0.1070 mask=0.0854 iou=0.0216
  Epoch 18 [410/537] loss=0.1058 mask=0.0846 iou=0.0212
  Epoch 18 [420/537] loss=0.1055 mask=0.0843 iou=0.0212
  Epoch 18 [430/537] loss=0.1054 mask=0.0843 iou=0.0211
  Epoch 18 [440/537] loss=0.1054 mask=0.0842 iou=0.0212
  Epoch 18 [450/537] loss=0.1056 mask=0.0844 iou=0.0212
  Epoch 18 [460/537] loss=0.1048 mask=0.0838 iou=0.0210
  Epoch 18 [470/537] loss=0.1048 mask=0.0836 iou=0.0211
  Epoch 18 [480/537] loss=0.1046 mask=0.0836 iou=0.0211
  Epoch 18 [490/537] loss=0.1054 mask=0.0841 iou=0.0213
  Epoch 18 [500/537] loss=0.1047 mask=0.0836 iou=0.0211
  Epoch 18 [510/537] loss=0.1039 mask=0.0831 iou=0.0208
  Epoch 18 [520/537] loss=0.1045 mask=0.0835 iou=0.0210
  Epoch 18 [530/537] loss=0.1053 mask=0.0841 iou=0.0212
  Train: loss=0.1071 mask=0.0858 iou=0.0213 time=286.7s
  Val epoch 18: loss=0.1819

=== Phase1 Epoch 19/49 ===
  Epoch 19 [10/537] loss=0.1015 mask=0.0833 iou=0.0182
  Epoch 19 [20/537] loss=0.1128 mask=0.0854 iou=0.0274
  Epoch 19 [30/537] loss=0.1136 mask=0.0860 iou=0.0276
  Epoch 19 [40/537] loss=0.1166 mask=0.0921 iou=0.0245
  Epoch 19 [50/537] loss=0.1163 mask=0.0924 iou=0.0239
  Epoch 19 [60/537] loss=0.1106 mask=0.0879 iou=0.0228
  Epoch 19 [70/537] loss=0.1029 mask=0.0826 iou=0.0203
  Epoch 19 [80/537] loss=0.1018 mask=0.0815 iou=0.0203
  Epoch 19 [90/537] loss=0.1040 mask=0.0824 iou=0.0216
  Epoch 19 [100/537] loss=0.1052 mask=0.0835 iou=0.0217
  Epoch 19 [110/537] loss=0.1071 mask=0.0843 iou=0.0228
  Epoch 19 [120/537] loss=0.1116 mask=0.0877 iou=0.0239
  Epoch 19 [130/537] loss=0.1125 mask=0.0882 iou=0.0243
  Epoch 19 [140/537] loss=0.1101 mask=0.0869 iou=0.0232
  Epoch 19 [150/537] loss=0.1068 mask=0.0846 iou=0.0222
  Epoch 19 [160/537] loss=0.1066 mask=0.0845 iou=0.0222
  Epoch 19 [170/537] loss=0.1055 mask=0.0839 iou=0.0216
  Epoch 19 [180/537] loss=0.1040 mask=0.0827 iou=0.0213
  Epoch 19 [190/537] loss=0.1050 mask=0.0833 iou=0.0217
  Epoch 19 [200/537] loss=0.1038 mask=0.0822 iou=0.0215
  Epoch 19 [210/537] loss=0.1030 mask=0.0815 iou=0.0215
  Epoch 19 [220/537] loss=0.1048 mask=0.0832 iou=0.0216
  Epoch 19 [230/537] loss=0.1046 mask=0.0832 iou=0.0214
  Epoch 19 [240/537] loss=0.1029 mask=0.0822 iou=0.0208
  Epoch 19 [250/537] loss=0.1024 mask=0.0820 iou=0.0204
  Epoch 19 [260/537] loss=0.1021 mask=0.0817 iou=0.0204
  Epoch 19 [270/537] loss=0.1031 mask=0.0824 iou=0.0207
  Epoch 19 [280/537] loss=0.1045 mask=0.0836 iou=0.0208
  Epoch 19 [290/537] loss=0.1034 mask=0.0830 iou=0.0204
  Epoch 19 [300/537] loss=0.1028 mask=0.0824 iou=0.0204
  Epoch 19 [310/537] loss=0.1018 mask=0.0817 iou=0.0201
  Epoch 19 [320/537] loss=0.1020 mask=0.0819 iou=0.0202
  Epoch 19 [330/537] loss=0.1028 mask=0.0821 iou=0.0207
  Epoch 19 [340/537] loss=0.1025 mask=0.0817 iou=0.0208
  Epoch 19 [350/537] loss=0.1023 mask=0.0815 iou=0.0208
  Epoch 19 [360/537] loss=0.1026 mask=0.0819 iou=0.0207
  Epoch 19 [370/537] loss=0.1027 mask=0.0819 iou=0.0208
  Epoch 19 [380/537] loss=0.1027 mask=0.0820 iou=0.0207
  Epoch 19 [390/537] loss=0.1023 mask=0.0817 iou=0.0205
  Epoch 19 [400/537] loss=0.1020 mask=0.0816 iou=0.0204
  Epoch 19 [410/537] loss=0.1026 mask=0.0820 iou=0.0206
  Epoch 19 [420/537] loss=0.1033 mask=0.0825 iou=0.0208
  Epoch 19 [430/537] loss=0.1032 mask=0.0824 iou=0.0208
  Epoch 19 [440/537] loss=0.1029 mask=0.0822 iou=0.0207
  Epoch 19 [450/537] loss=0.1035 mask=0.0826 iou=0.0209
  Epoch 19 [460/537] loss=0.1034 mask=0.0826 iou=0.0208
  Epoch 19 [470/537] loss=0.1044 mask=0.0832 iou=0.0212
  Epoch 19 [480/537] loss=0.1054 mask=0.0840 iou=0.0215
  Epoch 19 [490/537] loss=0.1060 mask=0.0842 iou=0.0218
  Epoch 19 [500/537] loss=0.1064 mask=0.0847 iou=0.0217
  Epoch 19 [510/537] loss=0.1066 mask=0.0847 iou=0.0219
  Epoch 19 [520/537] loss=0.1080 mask=0.0856 iou=0.0224
  Epoch 19 [530/537] loss=0.1080 mask=0.0857 iou=0.0223
  Train: loss=0.1099 mask=0.0875 iou=0.0224 time=287.0s
  Val epoch 19: loss=0.1704

=== Phase1 Epoch 20/49 ===
  Epoch 20 [10/537] loss=0.0848 mask=0.0712 iou=0.0136
  Epoch 20 [20/537] loss=0.0995 mask=0.0841 iou=0.0154
  Epoch 20 [30/537] loss=0.0880 mask=0.0760 iou=0.0121
  Epoch 20 [40/537] loss=0.0906 mask=0.0791 iou=0.0114
  Epoch 20 [50/537] loss=0.0900 mask=0.0769 iou=0.0130
  Epoch 20 [60/537] loss=0.0839 mask=0.0718 iou=0.0121
  Epoch 20 [70/537] loss=0.0911 mask=0.0757 iou=0.0154
  Epoch 20 [80/537] loss=0.0964 mask=0.0790 iou=0.0174
  Epoch 20 [90/537] loss=0.0975 mask=0.0796 iou=0.0179
  Epoch 20 [100/537] loss=0.0981 mask=0.0798 iou=0.0183
  Epoch 20 [110/537] loss=0.0961 mask=0.0781 iou=0.0180
  Epoch 20 [120/537] loss=0.0983 mask=0.0791 iou=0.0192
  Epoch 20 [130/537] loss=0.1020 mask=0.0810 iou=0.0210
  Epoch 20 [140/537] loss=0.1006 mask=0.0798 iou=0.0208
  Epoch 20 [150/537] loss=0.1001 mask=0.0796 iou=0.0205
  Epoch 20 [160/537] loss=0.0978 mask=0.0781 iou=0.0196
  Epoch 20 [170/537] loss=0.0968 mask=0.0779 iou=0.0188
  Epoch 20 [180/537] loss=0.0964 mask=0.0775 iou=0.0189
  Epoch 20 [190/537] loss=0.0957 mask=0.0772 iou=0.0185
  Epoch 20 [200/537] loss=0.0946 mask=0.0762 iou=0.0185
  Epoch 20 [210/537] loss=0.0948 mask=0.0767 iou=0.0182
  Epoch 20 [220/537] loss=0.0974 mask=0.0786 iou=0.0188
  Epoch 20 [230/537] loss=0.0968 mask=0.0780 iou=0.0187
  Epoch 20 [240/537] loss=0.0956 mask=0.0771 iou=0.0186
  Epoch 20 [250/537] loss=0.0955 mask=0.0771 iou=0.0185
  Epoch 20 [260/537] loss=0.0955 mask=0.0772 iou=0.0182
  Epoch 20 [270/537] loss=0.0951 mask=0.0768 iou=0.0183
  Epoch 20 [280/537] loss=0.0958 mask=0.0775 iou=0.0183
  Epoch 20 [290/537] loss=0.0960 mask=0.0777 iou=0.0183
  Epoch 20 [300/537] loss=0.0963 mask=0.0778 iou=0.0184
  Epoch 20 [310/537] loss=0.0966 mask=0.0781 iou=0.0185
  Epoch 20 [320/537] loss=0.0977 mask=0.0789 iou=0.0187
  Epoch 20 [330/537] loss=0.0967 mask=0.0781 iou=0.0186
  Epoch 20 [340/537] loss=0.0982 mask=0.0793 iou=0.0189
  Epoch 20 [350/537] loss=0.0983 mask=0.0793 iou=0.0189
  Epoch 20 [360/537] loss=0.0978 mask=0.0791 iou=0.0187
  Epoch 20 [370/537] loss=0.0975 mask=0.0788 iou=0.0186
  Epoch 20 [380/537] loss=0.0972 mask=0.0786 iou=0.0185
  Epoch 20 [390/537] loss=0.0964 mask=0.0782 iou=0.0182
  Epoch 20 [400/537] loss=0.0959 mask=0.0778 iou=0.0181
  Epoch 20 [410/537] loss=0.0967 mask=0.0785 iou=0.0182
  Epoch 20 [420/537] loss=0.0970 mask=0.0787 iou=0.0183
  Epoch 20 [430/537] loss=0.0975 mask=0.0789 iou=0.0186
  Epoch 20 [440/537] loss=0.0967 mask=0.0783 iou=0.0184
  Epoch 20 [450/537] loss=0.0974 mask=0.0789 iou=0.0185
  Epoch 20 [460/537] loss=0.0988 mask=0.0797 iou=0.0191
  Epoch 20 [470/537] loss=0.1002 mask=0.0804 iou=0.0198
  Epoch 20 [480/537] loss=0.0993 mask=0.0798 iou=0.0195
  Epoch 20 [490/537] loss=0.0992 mask=0.0797 iou=0.0196
  Epoch 20 [500/537] loss=0.0996 mask=0.0800 iou=0.0197
  Epoch 20 [510/537] loss=0.1003 mask=0.0806 iou=0.0197
  Epoch 20 [520/537] loss=0.1001 mask=0.0805 iou=0.0196
  Epoch 20 [530/537] loss=0.1004 mask=0.0808 iou=0.0196
  Train: loss=0.1026 mask=0.0827 iou=0.0198 time=282.9s
  Val epoch 20: loss=0.1685

=== Phase1 Epoch 21/49 ===
  Epoch 21 [10/537] loss=0.0523 mask=0.0451 iou=0.0073
  Epoch 21 [20/537] loss=0.1292 mask=0.1008 iou=0.0285
  Epoch 21 [30/537] loss=0.1125 mask=0.0900 iou=0.0225
  Epoch 21 [40/537] loss=0.1123 mask=0.0906 iou=0.0217
  Epoch 21 [50/537] loss=0.1068 mask=0.0868 iou=0.0200
  Epoch 21 [60/537] loss=0.1104 mask=0.0908 iou=0.0196
  Epoch 21 [70/537] loss=0.1003 mask=0.0824 iou=0.0179
  Epoch 21 [80/537] loss=0.0980 mask=0.0804 iou=0.0177
  Epoch 21 [90/537] loss=0.0942 mask=0.0775 iou=0.0167
  Epoch 21 [100/537] loss=0.0952 mask=0.0779 iou=0.0173
  Epoch 21 [110/537] loss=0.0959 mask=0.0781 iou=0.0178
  Epoch 21 [120/537] loss=0.0937 mask=0.0765 iou=0.0173
  Epoch 21 [130/537] loss=0.0972 mask=0.0787 iou=0.0184
  Epoch 21 [140/537] loss=0.0992 mask=0.0800 iou=0.0191
  Epoch 21 [150/537] loss=0.0969 mask=0.0784 iou=0.0185
  Epoch 21 [160/537] loss=0.0955 mask=0.0775 iou=0.0180
  Epoch 21 [170/537] loss=0.0946 mask=0.0767 iou=0.0179
  Epoch 21 [180/537] loss=0.1009 mask=0.0810 iou=0.0200
  Epoch 21 [190/537] loss=0.1000 mask=0.0800 iou=0.0199
  Epoch 21 [200/537] loss=0.1007 mask=0.0807 iou=0.0200
  Epoch 21 [210/537] loss=0.1010 mask=0.0809 iou=0.0201
  Epoch 21 [220/537] loss=0.0992 mask=0.0797 iou=0.0195
  Epoch 21 [230/537] loss=0.1003 mask=0.0808 iou=0.0196
  Epoch 21 [240/537] loss=0.0986 mask=0.0797 iou=0.0189
  Epoch 21 [250/537] loss=0.0992 mask=0.0801 iou=0.0191
  Epoch 21 [260/537] loss=0.1005 mask=0.0811 iou=0.0194
  Epoch 21 [270/537] loss=0.0995 mask=0.0804 iou=0.0191
  Epoch 21 [280/537] loss=0.0981 mask=0.0795 iou=0.0186
  Epoch 21 [290/537] loss=0.0965 mask=0.0783 iou=0.0182
  Epoch 21 [300/537] loss=0.0977 mask=0.0794 iou=0.0183
  Epoch 21 [310/537] loss=0.0985 mask=0.0798 iou=0.0187
  Epoch 21 [320/537] loss=0.0980 mask=0.0795 iou=0.0185
  Epoch 21 [330/537] loss=0.0972 mask=0.0789 iou=0.0183
  Epoch 21 [340/537] loss=0.0961 mask=0.0782 iou=0.0179
  Epoch 21 [350/537] loss=0.0973 mask=0.0788 iou=0.0184
  Epoch 21 [360/537] loss=0.0965 mask=0.0782 iou=0.0182
  Epoch 21 [370/537] loss=0.0972 mask=0.0786 iou=0.0186
  Epoch 21 [380/537] loss=0.0985 mask=0.0794 iou=0.0191
  Epoch 21 [390/537] loss=0.0972 mask=0.0784 iou=0.0188
  Epoch 21 [400/537] loss=0.0962 mask=0.0776 iou=0.0185
  Epoch 21 [410/537] loss=0.0966 mask=0.0779 iou=0.0186
  Epoch 21 [420/537] loss=0.0964 mask=0.0778 iou=0.0185
  Epoch 21 [430/537] loss=0.0972 mask=0.0786 iou=0.0186
  Epoch 21 [440/537] loss=0.0967 mask=0.0782 iou=0.0185
  Epoch 21 [450/537] loss=0.0962 mask=0.0779 iou=0.0183
  Epoch 21 [460/537] loss=0.0970 mask=0.0786 iou=0.0184
  Epoch 21 [470/537] loss=0.0963 mask=0.0782 iou=0.0182
  Epoch 21 [480/537] loss=0.0961 mask=0.0782 iou=0.0179
  Epoch 21 [490/537] loss=0.0972 mask=0.0789 iou=0.0183
  Epoch 21 [500/537] loss=0.0968 mask=0.0788 iou=0.0181
  Epoch 21 [510/537] loss=0.0963 mask=0.0784 iou=0.0179
  Epoch 21 [520/537] loss=0.0971 mask=0.0789 iou=0.0182
  Epoch 21 [530/537] loss=0.0971 mask=0.0789 iou=0.0182
  Train: loss=0.0988 mask=0.0804 iou=0.0183 time=284.1s
  Val epoch 21: loss=0.1671
  Saved best phase1 model (val_loss=0.1671)

=== Phase1 Epoch 22/49 ===
  Epoch 22 [10/537] loss=0.1185 mask=0.0889 iou=0.0296
  Epoch 22 [20/537] loss=0.1084 mask=0.0858 iou=0.0226
  Epoch 22 [30/537] loss=0.1241 mask=0.0971 iou=0.0270
  Epoch 22 [40/537] loss=0.1171 mask=0.0933 iou=0.0238
  Epoch 22 [50/537] loss=0.1093 mask=0.0874 iou=0.0219
  Epoch 22 [60/537] loss=0.1009 mask=0.0819 iou=0.0190
  Epoch 22 [70/537] loss=0.1024 mask=0.0830 iou=0.0194
  Epoch 22 [80/537] loss=0.0996 mask=0.0816 iou=0.0180
  Epoch 22 [90/537] loss=0.0974 mask=0.0806 iou=0.0168
  Epoch 22 [100/537] loss=0.0990 mask=0.0814 iou=0.0176
  Epoch 22 [110/537] loss=0.1013 mask=0.0831 iou=0.0181
  Epoch 22 [120/537] loss=0.1018 mask=0.0833 iou=0.0185
  Epoch 22 [130/537] loss=0.1012 mask=0.0832 iou=0.0179
  Epoch 22 [140/537] loss=0.1016 mask=0.0836 iou=0.0180
  Epoch 22 [150/537] loss=0.0993 mask=0.0818 iou=0.0175
  Epoch 22 [160/537] loss=0.0994 mask=0.0815 iou=0.0179
  Epoch 22 [170/537] loss=0.0996 mask=0.0817 iou=0.0178
  Epoch 22 [180/537] loss=0.1011 mask=0.0828 iou=0.0184
  Epoch 22 [190/537] loss=0.1006 mask=0.0825 iou=0.0181
  Epoch 22 [200/537] loss=0.0981 mask=0.0806 iou=0.0175
  Epoch 22 [210/537] loss=0.1001 mask=0.0819 iou=0.0181
  Epoch 22 [220/537] loss=0.1000 mask=0.0817 iou=0.0182
  Epoch 22 [230/537] loss=0.0996 mask=0.0815 iou=0.0181
  Epoch 22 [240/537] loss=0.1005 mask=0.0821 iou=0.0184
  Epoch 22 [250/537] loss=0.1009 mask=0.0821 iou=0.0188
  Epoch 22 [260/537] loss=0.1001 mask=0.0816 iou=0.0185
  Epoch 22 [270/537] loss=0.1004 mask=0.0820 iou=0.0184
  Epoch 22 [280/537] loss=0.0989 mask=0.0808 iou=0.0181
  Epoch 22 [290/537] loss=0.0995 mask=0.0812 iou=0.0183
  Epoch 22 [300/537] loss=0.1007 mask=0.0821 iou=0.0187
  Epoch 22 [310/537] loss=0.0996 mask=0.0813 iou=0.0183
  Epoch 22 [320/537] loss=0.0995 mask=0.0810 iou=0.0185
  Epoch 22 [330/537] loss=0.0978 mask=0.0797 iou=0.0182
  Epoch 22 [340/537] loss=0.0983 mask=0.0798 iou=0.0185
  Epoch 22 [350/537] loss=0.0976 mask=0.0793 iou=0.0183
  Epoch 22 [360/537] loss=0.0972 mask=0.0790 iou=0.0182
  Epoch 22 [370/537] loss=0.0968 mask=0.0788 iou=0.0180
  Epoch 22 [380/537] loss=0.0972 mask=0.0792 iou=0.0180
  Epoch 22 [390/537] loss=0.0959 mask=0.0782 iou=0.0177
  Epoch 22 [400/537] loss=0.0954 mask=0.0777 iou=0.0177
  Epoch 22 [410/537] loss=0.0943 mask=0.0769 iou=0.0174
  Epoch 22 [420/537] loss=0.0956 mask=0.0780 iou=0.0176
  Epoch 22 [430/537] loss=0.0944 mask=0.0771 iou=0.0173
  Epoch 22 [440/537] loss=0.0944 mask=0.0772 iou=0.0172
  Epoch 22 [450/537] loss=0.0934 mask=0.0765 iou=0.0169
  Epoch 22 [460/537] loss=0.0931 mask=0.0762 iou=0.0169
  Epoch 22 [470/537] loss=0.0941 mask=0.0768 iou=0.0172
  Epoch 22 [480/537] loss=0.0941 mask=0.0767 iou=0.0174
  Epoch 22 [490/537] loss=0.0951 mask=0.0774 iou=0.0176
  Epoch 22 [500/537] loss=0.0947 mask=0.0772 iou=0.0175
  Epoch 22 [510/537] loss=0.0952 mask=0.0774 iou=0.0177
  Epoch 22 [520/537] loss=0.0944 mask=0.0768 iou=0.0175
  Epoch 22 [530/537] loss=0.0948 mask=0.0770 iou=0.0178
  Train: loss=0.0970 mask=0.0790 iou=0.0180 time=287.1s
  Val epoch 22: loss=0.1733

=== Phase1 Epoch 23/49 ===
  Epoch 23 [10/537] loss=0.1083 mask=0.0833 iou=0.0250
  Epoch 23 [20/537] loss=0.1050 mask=0.0825 iou=0.0225
  Epoch 23 [30/537] loss=0.0914 mask=0.0746 iou=0.0167
  Epoch 23 [40/537] loss=0.1064 mask=0.0868 iou=0.0196
  Epoch 23 [50/537] loss=0.1076 mask=0.0878 iou=0.0199
  Epoch 23 [60/537] loss=0.1028 mask=0.0841 iou=0.0187
  Epoch 23 [70/537] loss=0.1119 mask=0.0906 iou=0.0213
  Epoch 23 [80/537] loss=0.1091 mask=0.0884 iou=0.0207
  Epoch 23 [90/537] loss=0.1042 mask=0.0849 iou=0.0193
  Epoch 23 [100/537] loss=0.1023 mask=0.0833 iou=0.0190
  Epoch 23 [110/537] loss=0.1014 mask=0.0825 iou=0.0189
  Epoch 23 [120/537] loss=0.0968 mask=0.0791 iou=0.0177
  Epoch 23 [130/537] loss=0.0987 mask=0.0802 iou=0.0185
  Epoch 23 [140/537] loss=0.0996 mask=0.0806 iou=0.0190
  Epoch 23 [150/537] loss=0.0975 mask=0.0792 iou=0.0183
  Epoch 23 [160/537] loss=0.0955 mask=0.0780 iou=0.0175
  Epoch 23 [170/537] loss=0.0955 mask=0.0781 iou=0.0174
  Epoch 23 [180/537] loss=0.0972 mask=0.0793 iou=0.0179
  Epoch 23 [190/537] loss=0.0963 mask=0.0788 iou=0.0175
  Epoch 23 [200/537] loss=0.0971 mask=0.0792 iou=0.0179
  Epoch 23 [210/537] loss=0.0962 mask=0.0787 iou=0.0175
  Epoch 23 [220/537] loss=0.0937 mask=0.0767 iou=0.0170
  Epoch 23 [230/537] loss=0.0938 mask=0.0767 iou=0.0171
  Epoch 23 [240/537] loss=0.0947 mask=0.0774 iou=0.0174
  Epoch 23 [250/537] loss=0.0951 mask=0.0776 iou=0.0175
  Epoch 23 [260/537] loss=0.0939 mask=0.0767 iou=0.0172
  Epoch 23 [270/537] loss=0.0940 mask=0.0766 iou=0.0174
  Epoch 23 [280/537] loss=0.0927 mask=0.0758 iou=0.0169
  Epoch 23 [290/537] loss=0.0930 mask=0.0759 iou=0.0172
  Epoch 23 [300/537] loss=0.0926 mask=0.0755 iou=0.0171
  Epoch 23 [310/537] loss=0.0929 mask=0.0756 iou=0.0173
  Epoch 23 [320/537] loss=0.0939 mask=0.0761 iou=0.0178
  Epoch 23 [330/537] loss=0.0933 mask=0.0756 iou=0.0176
  Epoch 23 [340/537] loss=0.0921 mask=0.0747 iou=0.0173
  Epoch 23 [350/537] loss=0.0935 mask=0.0757 iou=0.0179
  Epoch 23 [360/537] loss=0.0947 mask=0.0766 iou=0.0181
  Epoch 23 [370/537] loss=0.0954 mask=0.0770 iou=0.0184
  Epoch 23 [380/537] loss=0.0951 mask=0.0768 iou=0.0183
  Epoch 23 [390/537] loss=0.0944 mask=0.0762 iou=0.0181
  Epoch 23 [400/537] loss=0.0938 mask=0.0758 iou=0.0180
  Epoch 23 [410/537] loss=0.0932 mask=0.0756 iou=0.0177
  Epoch 23 [420/537] loss=0.0925 mask=0.0751 iou=0.0174
  Epoch 23 [430/537] loss=0.0918 mask=0.0747 iou=0.0171
  Epoch 23 [440/537] loss=0.0918 mask=0.0747 iou=0.0171
  Epoch 23 [450/537] loss=0.0916 mask=0.0746 iou=0.0170
  Epoch 23 [460/537] loss=0.0925 mask=0.0754 iou=0.0172
  Epoch 23 [470/537] loss=0.0925 mask=0.0753 iou=0.0172
  Epoch 23 [480/537] loss=0.0925 mask=0.0753 iou=0.0172
  Epoch 23 [490/537] loss=0.0919 mask=0.0749 iou=0.0170
  Epoch 23 [500/537] loss=0.0924 mask=0.0753 iou=0.0171
  Epoch 23 [510/537] loss=0.0925 mask=0.0754 iou=0.0170
  Epoch 23 [520/537] loss=0.0933 mask=0.0759 iou=0.0173
  Epoch 23 [530/537] loss=0.0927 mask=0.0756 iou=0.0171
  Train: loss=0.0945 mask=0.0774 iou=0.0171 time=292.4s
  Val epoch 23: loss=0.1723

=== Phase1 Epoch 24/49 ===
  Epoch 24 [10/537] loss=0.1056 mask=0.0817 iou=0.0239
  Epoch 24 [20/537] loss=0.0779 mask=0.0641 iou=0.0138
  Epoch 24 [30/537] loss=0.0893 mask=0.0708 iou=0.0186
  Epoch 24 [40/537] loss=0.0921 mask=0.0727 iou=0.0194
  Epoch 24 [50/537] loss=0.1011 mask=0.0817 iou=0.0194
  Epoch 24 [60/537] loss=0.0963 mask=0.0776 iou=0.0186
  Epoch 24 [70/537] loss=0.0946 mask=0.0763 iou=0.0183
  Epoch 24 [80/537] loss=0.0964 mask=0.0780 iou=0.0184
  Epoch 24 [90/537] loss=0.0947 mask=0.0776 iou=0.0171
  Epoch 24 [100/537] loss=0.0951 mask=0.0782 iou=0.0169
  Epoch 24 [110/537] loss=0.0952 mask=0.0781 iou=0.0170
  Epoch 24 [120/537] loss=0.0982 mask=0.0807 iou=0.0175
  Epoch 24 [130/537] loss=0.1026 mask=0.0841 iou=0.0185
  Epoch 24 [140/537] loss=0.1004 mask=0.0826 iou=0.0178
  Epoch 24 [150/537] loss=0.0984 mask=0.0811 iou=0.0173
  Epoch 24 [160/537] loss=0.0960 mask=0.0793 iou=0.0167
  Epoch 24 [170/537] loss=0.0951 mask=0.0783 iou=0.0168
  Epoch 24 [180/537] loss=0.0941 mask=0.0773 iou=0.0168
  Epoch 24 [190/537] loss=0.0939 mask=0.0771 iou=0.0168
  Epoch 24 [200/537] loss=0.0961 mask=0.0788 iou=0.0172
  Epoch 24 [210/537] loss=0.0958 mask=0.0785 iou=0.0173
  Epoch 24 [220/537] loss=0.0965 mask=0.0788 iou=0.0177
  Epoch 24 [230/537] loss=0.0949 mask=0.0778 iou=0.0171
  Epoch 24 [240/537] loss=0.0943 mask=0.0773 iou=0.0170
